observation_id,indicator_id,indicator_name,category,subcategory,country_iso3,country_name,comparison_group,period_type,year,period_start,period_end,period_label,value_raw,value_numeric,unit,unit_standardized,value_standardized,standardization_note,indicator_type,source_id,source_name,source_url,source_file_path,source_publication_date,retrieved_at,confidence_tier,uncertainty_note,is_canonical,canonical_selection_reason,source_priority,dedupe_key,normalization_method,notes
obs_d2a5d26e7fb63a,ai_index_fig_1_8_4_male,"Top AI authors and inventors (% of total) by gender, 2010–25","Talent, Public Sector, and Defense",Male,KOR,South Korea,KOR/USA/CHN,annual,2024,2024-01-01,2024-12-31,2024,0.8146,0.8146,percent,percent,81.46,Converted decimal share to percent.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.4.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",True,Only observation for indicator/country/period/unit.,5,ai_index_fig_1_8_4_male|KOR|2024-01-01|2024-12-31|percent,mapped_to_master_schema,"Source figure: fig_1.8.4; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""country_code"": ""KR"", ""year"": ""2024""} | Original fields: {""Female"": ""0.1854"", ""Male"": ""0.8146"", ""country"": ""South Korea"", ""country_code"": ""KR"", ""year"": ""2024""}"
obs_831219535915ab,ai_index_fig_1_8_4_female,"Top AI authors and inventors (% of total) by gender, 2010–25","Talent, Public Sector, and Defense",Female,KOR,South Korea,KOR/USA/CHN,annual,2025,2025-01-01,2025-12-31,2025,0.1856,0.1856,percent,percent,18.56,Converted decimal share to percent.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.4.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",True,Only observation for indicator/country/period/unit.,5,ai_index_fig_1_8_4_female|KOR|2025-01-01|2025-12-31|percent,mapped_to_master_schema,"Source figure: fig_1.8.4; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""country_code"": ""KR"", ""year"": ""2025""} | Original fields: {""Female"": ""0.1856"", ""Male"": ""0.8144"", ""country"": ""South Korea"", ""country_code"": ""KR"", ""year"": ""2025""}"
obs_b09e1d30b6cd98,ai_index_fig_1_8_4_male,"Top AI authors and inventors (% of total) by gender, 2010–25","Talent, Public Sector, and Defense",Male,KOR,South Korea,KOR/USA/CHN,annual,2025,2025-01-01,2025-12-31,2025,0.8144,0.8144,percent,percent,81.44,Converted decimal share to percent.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.4.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",True,Only observation for indicator/country/period/unit.,5,ai_index_fig_1_8_4_male|KOR|2025-01-01|2025-12-31|percent,mapped_to_master_schema,"Source figure: fig_1.8.4; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""country_code"": ""KR"", ""year"": ""2025""} | Original fields: {""Female"": ""0.1856"", ""Male"": ""0.8144"", ""country"": ""South Korea"", ""country_code"": ""KR"", ""year"": ""2025""}"
obs_bb4e1e4b5e8d90,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,0.153591682,0.153591682,count,count,0.153591682,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",True,"Selected by source hierarchy, confidence tier, indicator type, and recency; competed with 13 alternative rows from stanford_ai_index_2026_public_data_bundle.",5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""0.529070749"", ""Brazil"": ""0.454545455"", ""Canada"": ""0.491537583"", ""Denmark"": ""0.940310711"", ""Finland"": ""1.847786315"", ""France"": ""0.805213132"", ""Germany"": ""0.636765371"", ""India"": ""0.103161997"", ""Israel"": ""0.481629283"", ""Italy"": ""0.965089956"", ""Japan"": ""0.333481547"", ""Netherlands"": ""0.820145547"", ""Saudi Arabia"": ""0.229252636"", ""Singapore"": ""0.46072839"", ""Spain"": ""0.701619121"", ""Sweden"": ""1.96430352"", ""Switzerland"": ""0.426299393"", ""United Arab Emirates"": ""0.226986129"", ""United Kingdom"": ""0.717525215"", ""United States"": ""0.536925194"", ""specialisation_area"": ""Other AI research""} | Original fields: {""Australia"": ""0.529070749"", ""Brazil"": ""0.454545455"", ""Canada"": ""0.491537583"", ""Denmark"": ""0.940310711"", ""Finland"": ""1.847786315"", ""France"": ""0.805213132"", ""Germany"": ""0.636765371"", ""India"": ""0.103161997"", ""Israel"": ""0.481629283"", ""Italy"": ""0.965089956"", ""Japan"": ""0.333481547"", ""Netherlands"": ""0.820145547"", ""Saudi Arabia"": ""0.229252636"", ""Singapore"": ""0.46072839"", ""South Korea"": ""0.153591682"", ""Spain"": ""0.701619121"", ""Sweden"": ""1.96430352"", ""Switzerland"": ""0.426299393"", ""United Arab Emirates"": ""0.226986129"", ""United Kingdom"": ""0.717525215"", ""United States"": ""0.536925194"", ""specialisation_area"": ""Other AI research""}"
obs_badf3e814778f7,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,0.697069943,0.697069943,count,count,0.697069943,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""1.485900827"", ""Brazil"": ""1.925505051"", ""Canada"": ""1.315195154"", ""Denmark"": ""2.350776778"", ""Finland"": ""2.177094768"", ""France"": ""1.054248122"", ""Germany"": ""1.430112391"", ""India"": ""1.116769556"", ""Israel"": ""1.114627769"", ""Italy"": ""1.816990349"", ""Japan"": ""0.922632281"", ""Netherlands"": ""2.316044819"", ""Saudi Arabia"": ""1.742320037"", ""Singapore"": ""1.096972356"", ""Spain"": ""1.526599846"", ""Sweden"": ""1.734968591"", ""Switzerland"": ""1.410067224"", ""United Arab Emirates"": ""2.068095839"", ""United Kingdom"": ""2.057808164"", ""United States"": ""1.542679492"", ""specialisation_area"": ""Ethics and social impact""} | Original fields: {""Australia"": ""1.485900827"", ""Brazil"": ""1.925505051"", ""Canada"": ""1.315195154"", ""Denmark"": ""2.350776778"", ""Finland"": ""2.177094768"", ""France"": ""1.054248122"", ""Germany"": ""1.430112391"", ""India"": ""1.116769556"", ""Israel"": ""1.114627769"", ""Italy"": ""1.816990349"", ""Japan"": ""0.922632281"", ""Netherlands"": ""2.316044819"", ""Saudi Arabia"": ""1.742320037"", ""Singapore"": ""1.096972356"", ""South Korea"": ""0.697069943"", ""Spain"": ""1.526599846"", ""Sweden"": ""1.734968591"", ""Switzerland"": ""1.410067224"", ""United Arab Emirates"": ""2.068095839"", ""United Kingdom"": ""2.057808164"", ""United States"": ""1.542679492"", ""specialisation_area"": ""Ethics and social impact""}"
obs_781cff8d128faf,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,15.04017013,15.04017013,count,count,15.04017013,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""10.84032195"", ""Brazil"": ""10.04419192"", ""Canada"": ""11.84472726"", ""Denmark"": ""8.237939493"", ""Finland"": ""10.94035858"", ""France"": ""12.12800398"", ""Germany"": ""10.24391941"", ""India"": ""13.21456058"", ""Israel"": ""12.2746663"", ""Italy"": ""12.33766234"", ""Japan"": ""13.58381503"", ""Netherlands"": ""9.783989835"", ""Saudi Arabia"": ""9.307657038"", ""Singapore"": ""12.16542343"", ""Spain"": ""11.83500386"", ""Sweden"": ""9.063715226"", ""Switzerland"": ""11.47729136"", ""United Arab Emirates"": ""10.81967213"", ""United Kingdom"": ""10.55980505"", ""United States"": ""10.28144007"", ""specialisation_area"": ""Computer vision and image processing""} | Original fields: {""Australia"": ""10.84032195"", ""Brazil"": ""10.04419192"", ""Canada"": ""11.84472726"", ""Denmark"": ""8.237939493"", ""Finland"": ""10.94035858"", ""France"": ""12.12800398"", ""Germany"": ""10.24391941"", ""India"": ""13.21456058"", ""Israel"": ""12.2746663"", ""Italy"": ""12.33766234"", ""Japan"": ""13.58381503"", ""Netherlands"": ""9.783989835"", ""Saudi Arabia"": ""9.307657038"", ""Singapore"": ""12.16542343"", ""South Korea"": ""15.04017013"", ""Spain"": ""11.83500386"", ""Sweden"": ""9.063715226"", ""Switzerland"": ""11.47729136"", ""United Arab Emirates"": ""10.81967213"", ""United Kingdom"": ""10.55980505"", ""United States"": ""10.28144007"", ""specialisation_area"": ""Computer vision and image processing""}"
obs_c69daaf385b69e,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,7.620510397,7.620510397,count,count,7.620510397,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""12.6132718"", ""Brazil"": ""6.445707071"", ""Canada"": ""13.717884"", ""Denmark"": ""13.51185609"", ""Finland"": ""8.982802781"", ""France"": ""10.14817582"", ""Germany"": ""10.62319496"", ""India"": ""9.71687763"", ""Israel"": ""12.67373056"", ""Italy"": ""12.82616466"", ""Japan"": ""8.881725211"", ""Netherlands"": ""14.17350121"", ""Saudi Arabia"": ""11.41678129"", ""Singapore"": ""7.887231242"", ""Spain"": ""10.78643022"", ""Sweden"": ""9.502442916"", ""Switzerland"": ""13.99409739"", ""United Arab Emirates"": ""8.625472888"", ""United Kingdom"": ""14.36629888"", ""United States"": ""13.32972056"", ""specialisation_area"": ""Healthcare and bioinformatics""} | Original fields: {""Australia"": ""12.6132718"", ""Brazil"": ""6.445707071"", ""Canada"": ""13.717884"", ""Denmark"": ""13.51185609"", ""Finland"": ""8.982802781"", ""France"": ""10.14817582"", ""Germany"": ""10.62319496"", ""India"": ""9.71687763"", ""Israel"": ""12.67373056"", ""Italy"": ""12.82616466"", ""Japan"": ""8.881725211"", ""Netherlands"": ""14.17350121"", ""Saudi Arabia"": ""11.41678129"", ""Singapore"": ""7.887231242"", ""South Korea"": ""7.620510397"", ""Spain"": ""10.78643022"", ""Sweden"": ""9.502442916"", ""Switzerland"": ""13.99409739"", ""United Arab Emirates"": ""8.625472888"", ""United Kingdom"": ""14.36629888"", ""United States"": ""13.32972056"", ""specialisation_area"": ""Healthcare and bioinformatics""}"
obs_9664a016f08ffb,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,4.312381853,4.312381853,count,count,4.312381853,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""4.688467383"", ""Brazil"": ""6.262626263"", ""Canada"": ""4.330844648"", ""Denmark"": ""4.721995094"", ""Finland"": ""4.793267472"", ""France"": ""4.432822812"", ""Germany"": ""4.718327012"", ""India"": ""3.615582374"", ""Israel"": ""4.348424384"", ""Italy"": ""3.908018587"", ""Japan"": ""3.568252557"", ""Netherlands"": ""5.094143468"", ""Saudi Arabia"": ""3.943145346"", ""Singapore"": ""4.036858271"", ""Spain"": ""4.826522745"", ""Sweden"": ""4.606640742"", ""Switzerland"": ""5.402525004"", ""United Arab Emirates"": ""4.186633039"", ""United Kingdom"": ""4.424738825"", ""United States"": ""5.573183688"", ""specialisation_area"": ""Data science and big data""} | Original fields: {""Australia"": ""4.688467383"", ""Brazil"": ""6.262626263"", ""Canada"": ""4.330844648"", ""Denmark"": ""4.721995094"", ""Finland"": ""4.793267472"", ""France"": ""4.432822812"", ""Germany"": ""4.718327012"", ""India"": ""3.615582374"", ""Israel"": ""4.348424384"", ""Italy"": ""3.908018587"", ""Japan"": ""3.568252557"", ""Netherlands"": ""5.094143468"", ""Saudi Arabia"": ""3.943145346"", ""Singapore"": ""4.036858271"", ""South Korea"": ""4.312381853"", ""Spain"": ""4.826522745"", ""Sweden"": ""4.606640742"", ""Switzerland"": ""5.402525004"", ""United Arab Emirates"": ""4.186633039"", ""United Kingdom"": ""4.424738825"", ""United States"": ""5.573183688"", ""specialisation_area"": ""Data science and big data""}"
obs_f352e25db87e38,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,7.065217391,7.065217391,count,count,7.065217391,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""5.707209996"", ""Brazil"": ""6.01010101"", ""Canada"": ""6.24385578"", ""Denmark"": ""6.479967294"", ""Finland"": ""7.135016465"", ""France"": ""8.089486573"", ""Germany"": ""6.623403737"", ""India"": ""7.522638327"", ""Israel"": ""7.472134306"", ""Italy"": ""6.207553914"", ""Japan"": ""8.370386839"", ""Netherlands"": ""7.219591082"", ""Saudi Arabia"": ""7.313159101"", ""Singapore"": ""7.722685388"", ""Spain"": ""8.111025443"", ""Sweden"": ""5.643633463"", ""Switzerland"": ""6.23872766"", ""United Arab Emirates"": ""7.162673392"", ""United Kingdom"": ""7.355761637"", ""United States"": ""6.644181884"", ""specialisation_area"": ""NLP and speech processing""} | Original fields: {""Australia"": ""5.707209996"", ""Brazil"": ""6.01010101"", ""Canada"": ""6.24385578"", ""Denmark"": ""6.479967294"", ""Finland"": ""7.135016465"", ""France"": ""8.089486573"", ""Germany"": ""6.623403737"", ""India"": ""7.522638327"", ""Israel"": ""7.472134306"", ""Italy"": ""6.207553914"", ""Japan"": ""8.370386839"", ""Netherlands"": ""7.219591082"", ""Saudi Arabia"": ""7.313159101"", ""Singapore"": ""7.722685388"", ""South Korea"": ""7.065217391"", ""Spain"": ""8.111025443"", ""Sweden"": ""5.643633463"", ""Switzerland"": ""6.23872766"", ""United Arab Emirates"": ""7.162673392"", ""United Kingdom"": ""7.355761637"", ""United States"": ""6.644181884"", ""specialisation_area"": ""NLP and speech processing""}"
obs_fb8b7437d29b23,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,7.100661626,7.100661626,count,count,7.100661626,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""6.286936455"", ""Brazil"": ""6.231060606"", ""Canada"": ""7.040943752"", ""Denmark"": ""6.091578087"", ""Finland"": ""4.427369191"", ""France"": ""6.371145146"", ""Germany"": ""7.502000766"", ""India"": ""5.628060063"", ""Israel"": ""5.050227054"", ""Italy"": ""8.125819135"", ""Japan"": ""9.126278346"", ""Netherlands"": ""6.399445535"", ""Saudi Arabia"": ""4.21824851"", ""Singapore"": ""8.380868802"", ""Spain"": ""7.154973015"", ""Sweden"": ""7.318775551"", ""Switzerland"": ""7.714379406"", ""United Arab Emirates"": ""6.860025221"", ""United Kingdom"": ""6.295268395"", ""United States"": ""6.549703015"", ""specialisation_area"": ""Robotics and control systems""} | Original fields: {""Australia"": ""6.286936455"", ""Brazil"": ""6.231060606"", ""Canada"": ""7.040943752"", ""Denmark"": ""6.091578087"", ""Finland"": ""4.427369191"", ""France"": ""6.371145146"", ""Germany"": ""7.502000766"", ""India"": ""5.628060063"", ""Israel"": ""5.050227054"", ""Italy"": ""8.125819135"", ""Japan"": ""9.126278346"", ""Netherlands"": ""6.399445535"", ""Saudi Arabia"": ""4.21824851"", ""Singapore"": ""8.380868802"", ""South Korea"": ""7.100661626"", ""Spain"": ""7.154973015"", ""Sweden"": ""7.318775551"", ""Switzerland"": ""7.714379406"", ""United Arab Emirates"": ""6.860025221"", ""United Kingdom"": ""6.295268395"", ""United States"": ""6.549703015"", ""specialisation_area"": ""Robotics and control systems""}"
obs_71e3c754014dea,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,3.804347826,3.804347826,count,count,3.804347826,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""6.675296899"", ""Brazil"": ""9.419191919"", ""Canada"": ""5.574301884"", ""Denmark"": ""8.830744072"", ""Finland"": ""8.873033297"", ""France"": ""6.093056074"", ""Germany"": ""9.859424475"", ""India"": ""7.247539668"", ""Israel"": ""4.128250998"", ""Italy"": ""7.571786012"", ""Japan"": ""4.602045353"", ""Netherlands"": ""7.462169343"", ""Saudi Arabia"": ""7.955066483"", ""Singapore"": ""6.197893813"", ""Spain"": ""6.808018504"", ""Sweden"": ""8.156346595"", ""Switzerland"": ""5.91080505"", ""United Arab Emirates"": ""9.936948298"", ""United Kingdom"": ""6.306550238"", ""United States"": ""5.33823435"", ""specialisation_area"": ""AI applications (general and industrial)""} | Original fields: {""Australia"": ""6.675296899"", ""Brazil"": ""9.419191919"", ""Canada"": ""5.574301884"", ""Denmark"": ""8.830744072"", ""Finland"": ""8.873033297"", ""France"": ""6.093056074"", ""Germany"": ""9.859424475"", ""India"": ""7.247539668"", ""Israel"": ""4.128250998"", ""Italy"": ""7.571786012"", ""Japan"": ""4.602045353"", ""Netherlands"": ""7.462169343"", ""Saudi Arabia"": ""7.955066483"", ""Singapore"": ""6.197893813"", ""South Korea"": ""3.804347826"", ""Spain"": ""6.808018504"", ""Sweden"": ""8.156346595"", ""Switzerland"": ""5.91080505"", ""United Arab Emirates"": ""9.936948298"", ""United Kingdom"": ""6.306550238"", ""United States"": ""5.33823435"", ""specialisation_area"": ""AI applications (general and industrial)""}"
obs_871faf9076f99c,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,4.595935728,4.595935728,count,count,4.595935728,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""7.406990488"", ""Brazil"": ""6.047979798"", ""Canada"": ""5.632755002"", ""Denmark"": ""4.701553557"", ""Finland"": ""4.226125137"", ""France"": ""5.042958536"", ""Germany"": ""5.282020947"", ""India"": ""2.921285759"", ""Israel"": ""5.215357094"", ""Italy"": ""4.336947456"", ""Japan"": ""5.124499778"", ""Netherlands"": ""4.227792538"", ""Saudi Arabia"": ""3.897294819"", ""Singapore"": ""4.069767442"", ""Spain"": ""4.695451041"", ""Sweden"": ""4.267623891"", ""Switzerland"": ""5.148384981"", ""United Arab Emirates"": ""3.783102144"", ""United Kingdom"": ""5.293440736"", ""United States"": ""4.829118031"", ""specialisation_area"": ""Physical sciences and environment""} | Original fields: {""Australia"": ""7.406990488"", ""Brazil"": ""6.047979798"", ""Canada"": ""5.632755002"", ""Denmark"": ""4.701553557"", ""Finland"": ""4.226125137"", ""France"": ""5.042958536"", ""Germany"": ""5.282020947"", ""India"": ""2.921285759"", ""Israel"": ""5.215357094"", ""Italy"": ""4.336947456"", ""Japan"": ""5.124499778"", ""Netherlands"": ""4.227792538"", ""Saudi Arabia"": ""3.897294819"", ""Singapore"": ""4.069767442"", ""South Korea"": ""4.595935728"", ""Spain"": ""4.695451041"", ""Sweden"": ""4.267623891"", ""Switzerland"": ""5.148384981"", ""United Arab Emirates"": ""3.783102144"", ""United Kingdom"": ""5.293440736"", ""United States"": ""4.829118031"", ""specialisation_area"": ""Physical sciences and environment""}"
obs_cefe720d15ac3d,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,5.470226843,5.470226843,count,count,5.470226843,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""8.358192154"", ""Brazil"": ""6.268939394"", ""Canada"": ""7.168477828"", ""Denmark"": ""12.71463614"", ""Finland"": ""9.970728138"", ""France"": ""5.229734778"", ""Germany"": ""7.489822193"", ""India"": ""6.009595703"", ""Israel"": ""4.871336177"", ""Italy"": ""6.284999404"", ""Japan"": ""7.725655847"", ""Netherlands"": ""9.506757537"", ""Saudi Arabia"": ""6.808803301"", ""Singapore"": ""5.627468188"", ""Spain"": ""5.828835775"", ""Sweden"": ""8.605045368"", ""Switzerland"": ""5.050008198"", ""United Arab Emirates"": ""7.288776797"", ""United Kingdom"": ""8.170310702"", ""United States"": ""6.652025413"", ""specialisation_area"": ""HCI and user interaction""} | Original fields: {""Australia"": ""8.358192154"", ""Brazil"": ""6.268939394"", ""Canada"": ""7.168477828"", ""Denmark"": ""12.71463614"", ""Finland"": ""9.970728138"", ""France"": ""5.229734778"", ""Germany"": ""7.489822193"", ""India"": ""6.009595703"", ""Israel"": ""4.871336177"", ""Italy"": ""6.284999404"", ""Japan"": ""7.725655847"", ""Netherlands"": ""9.506757537"", ""Saudi Arabia"": ""6.808803301"", ""Singapore"": ""5.627468188"", ""South Korea"": ""5.470226843"", ""Spain"": ""5.828835775"", ""Sweden"": ""8.605045368"", ""Switzerland"": ""5.050008198"", ""United Arab Emirates"": ""7.288776797"", ""United Kingdom"": ""8.170310702"", ""United States"": ""6.652025413"", ""specialisation_area"": ""HCI and user interaction""}"
obs_a3cc9c7c8026bf,ai_index_fig_1_8_5_south_korea,Distribution of top AI authors and inventors by AI specialization area and country,"Talent, Public Sector, and Defense",South Korea,KOR,South Korea,KOR/USA/CHN,,,,,,6.084593573,6.084593573,count,count,6.084593573,Numeric value parsed; no unit conversion applied.,observed_metric,stanford_ai_index_2026_public_data_bundle,2026 AI Index Report public data bundle,https://hai.stanford.edu/ai-index,1. Research and Development\Data\fig_1.8.5.csv,,2026-05-03T06:51:20+00:00,medium_high,"Korea-specific AI talent, education, graduate, or skills indicator.",False,,5,ai_index_fig_1_8_5_south_korea|KOR|||count,mapped_to_master_schema,"Source figure: fig_1.8.5; source chapter: 1. Research and Development | Korea-specific AI talent, education, graduate, or skills indicator. | {""Australia"": ""8.408847864"", ""Brazil"": ""5.606060606"", ""Canada"": ""6.982490634"", ""Denmark"": ""5.457890433"", ""Finland"": ""5.982436883"", ""France"": ""6.786203462"", ""Germany"": ""6.378092488"", ""India"": ""13.21456058"", ""Israel"": ""9.054630522"", ""Italy"": ""6.517335875"", ""Japan"": ""5.869275233"", ""Netherlands"": ""5.712140464"", ""Saudi Arabia"": ""14.92434663"", ""Singapore"": ""8.402808249"", ""Spain"": ""6.222050887"", ""Sweden"": ""6.28178283"", ""Switzerland"": ""6.976553533"", ""United Arab Emirates"": ""12.10592686"", ""United Kingdom"": ""7.353505269"", ""United States"": ""7.303394822"", ""specialisation_area"": ""Security, privacy, and cryptography""} | Original fields: {""Australia"": ""8.408847864"", ""Brazil"": ""5.606060606"", ""Canada"": ""6.982490634"", ""Denmark"": ""5.457890433"", ""Finland"": ""5.982436883"", ""France"": ""6.786203462"", ""Germany"": ""6.378092488"", ""India"": ""13.21456058"", ""Israel"": ""9.054630522"", ""Italy"": ""6.517335875"", ""Japan"": ""5.869275233"", ""Netherlands"": ""5.712140464"", ""Saudi Arabia"": ""14.92434663"", ""Singapore"": ""8.402808249"", ""South Korea"": ""6.084593573"", ""Spain"": ""6.222050887"", ""Sweden"": ""6.28178283"", ""Switzerland"": ""6.976553533"", ""United Arab Emirates"": ""12.10592686"", ""United Kingdom"": ""7.353505269"", ""United States"": ""7.303394822"", ""specialisation_area"": ""Security, privacy, and cryptography""}"
